#MPEC1 CAMP ELLIOTT 32.859167 -117.105556 539 ft RAWS
#
#Data provided by: Bureau of Land Management & Miramar Fire Department
#MesoWest Disclaimer
#
#English Units   Variable Descriptions

MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,PREC,PEAK,DWPF
4,29,2014, 3,24,PDT, 57.0,78,0.0,3.0,,2,0.0,5.60,3,50.2
4,29,2014, 4,24,PDT, 58.0,69,2.0,3.0,17,2,0.0,5.60,3,47.9
4,29,2014, 5,24,PDT, 58.0,61,0.0,3.0,,2,0.0,5.60,3,44.6
4,29,2014, 6,24,PDT, 59.0,48,1.0,2.0,349,2,4.0,5.60,2,39.3
4,29,2014, 7,24,PDT, 65.0,33,0.0,3.0,,2,189.0,5.60,3,35.2
4,29,2014, 8,24,PDT, 81.0,10,2.0,7.0,45,2,463.0,5.60,7,19.3
4,29,2014, 9,24,PDT, 83.0,12,6.0,10.0,89,2,738.0,5.60,10,25.1
4,29,2014, 10,24,PDT, 87.0,8,6.0,15.0,73,2,972.0,5.60,15,18.6
4,29,2014, 11,24,PDT, 88.0,8,7.0,13.0,44,2,1140.0,5.60,13,19.3
4,29,2014, 12,24,PDT, 91.0,7,7.0,11.0,51,2,1254.0,5.60,11,18.4
4,29,2014, 13,24,PDT, 91.0,6,7.0,11.0,56,2,1266.0,5.60,11,14.9
4,29,2014, 14,24,PDT, 93.0,6,7.0,14.0,44,2,1222.0,5.60,14,16.3
4,29,2014, 15,24,PDT, 92.0,5,8.0,13.0,77,2,1092.0,5.60,13,11.4
4,29,2014, 16,24,PDT, 92.0,5,7.0,14.0,86,2,894.0,5.60,14,11.4
4,29,2014, 17,24,PDT, 92.0,5,6.0,12.0,88,2,633.0,5.60,12,11.4
4,29,2014, 18,24,PDT, 88.0,10,4.0,9.0,325,2,338.0,5.60,9,24.6
4,29,2014, 19,24,PDT, 84.0,12,3.0,5.0,315,2,31.0,5.60,5,25.9
4,29,2014, 20,24,PDT, 76.0,17,1.0,3.0,13,2,0.0,5.60,3,28.0
4,29,2014, 21,24,PDT, 72.0,19,1.0,3.0,349,2,0.0,5.60,3,27.5
4,29,2014, 22,24,PDT, 67.0,17,2.0,3.0,39,2,0.0,5.60,3,20.8
4,29,2014, 23,24,PDT, 70.0,12,2.0,4.0,33,2,0.0,5.60,4,15.1
4,30,2014, 0,24,PDT, 69.0,12,3.0,4.0,50,2,0.0,5.60,4,14.3
4,30,2014, 1,24,PDT, 69.0,12,3.0,5.0,46,2,0.0,5.60,5,14.3
4,30,2014, 2,24,PDT, 78.0,8,7.0,11.0,57,2,0.0,5.60,11,11.9
4,30,2014, 3,24,PDT, 78.0,8,6.0,13.0,52,2,0.0,5.60,13,11.9
4,30,2014, 4,24,PDT, 79.0,7,8.0,14.0,54,2,0.0,5.60,14,9.7
4,30,2014, 5,24,PDT, 77.0,7,7.0,14.0,48,2,0.0,5.60,14,8.2
4,30,2014, 6,24,PDT, 75.0,8,7.0,16.0,43,2,5.0,5.60,16,9.7
4,30,2014, 7,24,PDT, 76.0,9,6.0,15.0,41,2,192.0,5.60,15,13.1
4,30,2014, 8,24,PDT, 79.0,8,6.0,13.0,56,2,472.0,5.60,13,12.7
4,30,2014, 9,24,PDT, 82.0,7,5.0,13.0,52,2,738.0,5.60,13,11.9
4,30,2014, 10,24,PDT, 83.0,7,8.0,16.0,35,2,988.0,5.60,16,12.6
4,30,2014, 11,24,PDT, 84.0,6,10.0,21.0,45,2,1173.0,5.60,21,9.9
4,30,2014, 12,24,PDT, 87.0,6,8.0,17.0,50,2,1278.0,5.60,17,12.0
4,30,2014, 13,24,PDT, 89.0,5,9.0,17.0,41,2,1296.0,5.60,17,9.3
4,30,2014, 14,24,PDT, 91.0,5,8.0,15.0,47,2,1217.0,5.60,15,10.7
4,30,2014, 15,24,PDT, 90.0,5,9.0,15.0,41,2,1113.0,5.60,15,10.0
4,30,2014, 16,24,PDT, 91.0,5,6.0,13.0,80,2,906.0,5.60,13,10.7
4,30,2014, 17,24,PDT, 90.0,5,7.0,11.0,88,2,646.0,5.60,11,10.0
4,30,2014, 18,24,PDT, 90.0,5,4.0,11.0,82,2,242.0,5.60,11,10.0
4,30,2014, 19,24,PDT, 85.0,9,2.0,7.0,293,2,34.0,5.60,7,19.9
4,30,2014, 20,24,PDT, 78.0,13,2.0,4.0,338,2,0.0,5.60,4,23.2
4,30,2014, 21,24,PDT, 71.0,13,2.0,3.0,354,2,0.0,5.60,3,17.7
4,30,2014, 22,24,PDT, 65.0,14,3.0,4.0,45,2,0.0,5.60,4,14.7
4,30,2014, 23,24,PDT, 67.0,11,3.0,4.0,51,2,0.0,5.60,4,10.8
5,1,2014, 0,24,PDT, 69.0,11,2.0,4.0,47,2,0.0,5.60,4,12.3
5,1,2014, 1,24,PDT, 66.0,11,2.0,3.0,57,2,0.0,5.60,3,10.0
5,1,2014, 2,24,PDT, 66.0,13,2.0,4.0,357,2,0.0,5.60,4,13.8
5,1,2014, 3,24,PDT, 65.0,15,3.0,5.0,62,2,0.0,5.60,5,16.2
5,1,2014, 4,24,PDT, 68.0,12,2.0,7.0,54,2,0.0,5.60,7,13.5
5,1,2014, 5,24,PDT, 63.0,14,1.0,3.0,47,2,0.0,5.60,3,13.1
5,1,2014, 6,24,PDT, 65.0,12,0.0,3.0,,2,9.0,5.60,3,11.2
5,1,2014, 7,24,PDT, 75.0,9,2.0,5.0,55,2,232.0,5.60,5,12.4
5,1,2014, 8,24,PDT, 82.0,8,5.0,9.0,62,2,498.0,5.60,9,14.9
5,1,2014, 9,24,PDT, 84.0,8,5.0,12.0,63,2,712.0,5.60,12,16.4
5,1,2014, 10,24,PDT, 87.0,7,5.0,11.0,22,2,1000.0,5.60,11,15.5
5,1,2014, 11,24,PDT, 89.0,7,5.0,10.0,64,2,1178.0,5.60,10,17.0
5,1,2014, 12,24,PDT, 91.0,7,7.0,12.0,50,2,1274.0,5.60,12,18.4
5,1,2014, 13,24,PDT, 92.0,6,6.0,12.0,72,2,1290.0,5.60,12,15.6
5,1,2014, 14,24,PDT, 93.0,6,6.0,13.0,75,2,1240.0,5.60,13,16.3
5,1,2014, 15,24,PDT, 95.0,5,5.0,11.0,73,2,1126.0,5.60,11,13.5
5,1,2014, 16,24,PDT, 89.0,8,6.0,10.0,309,2,899.0,5.60,10,20.1
5,1,2014, 17,24,PDT, 85.0,10,6.0,9.0,316,2,540.0,5.60,9,22.3
5,1,2014, 18,24,PDT, 85.0,12,5.0,9.0,321,2,96.0,5.60,9,26.7
5,1,2014, 19,24,PDT, 81.0,12,4.0,8.0,332,2,35.0,5.60,8,23.6
5,1,2014, 20,24,PDT, 77.0,14,3.0,5.0,345,2,0.0,5.60,5,24.2
5,1,2014, 21,24,PDT, 75.0,16,1.0,5.0,346,2,0.0,5.60,5,25.8
5,1,2014, 22,24,PDT, 73.0,20,3.0,6.0,335,2,0.0,5.60,6,29.6
5,1,2014, 23,24,PDT, 68.0,23,0.0,4.0,,2,0.0,5.60,4,28.8
5,2,2014, 0,24,PDT, 63.0,27,1.0,2.0,30,2,0.0,5.60,2,28.5
5,2,2014, 1,24,PDT, 60.0,28,0.0,3.0,,2,0.0,5.60,3,26.8
5,2,2014, 2,24,PDT, 61.0,26,0.0,2.0,,2,0.0,5.60,2,25.9
5,2,2014, 3,24,PDT, 62.0,26,0.0,2.0,,2,0.0,5.60,2,26.7
5,2,2014, 4,24,PDT, 62.0,25,1.0,4.0,88,2,0.0,5.60,4,25.8
5,2,2014, 5,24,PDT, 64.0,22,2.0,4.0,80,2,0.0,5.60,4,24.4
5,2,2014, 6,24,PDT, 64.0,23,2.0,5.0,44,2,6.0,5.60,5,25.5
5,2,2014, 7,24,PDT, 69.0,20,2.0,3.0,45,2,205.0,5.60,3,26.3
5,2,2014, 8,24,PDT, 81.0,12,1.0,3.0,105,2,482.0,5.60,3,23.6
5,2,2014, 9,24,PDT, 90.0,8,1.0,3.0,154,2,752.0,5.60,3,20.8
5,2,2014, 10,24,PDT, 94.0,7,1.0,3.0,148,2,989.0,5.60,3,20.6
5,2,2014, 11,24,PDT, 97.0,6,1.0,6.0,189,2,1165.0,5.60,6,19.1
5,2,2014, 12,24,PDT, 98.0,6,2.0,6.0,239,2,1259.0,5.60,6,19.8
5,2,2014, 13,24,PDT, 98.0,5,4.0,7.0,232,2,1285.0,5.60,7,15.6
5,2,2014, 14,24,PDT, 98.0,5,4.0,8.0,247,2,1223.0,5.60,8,15.6
5,2,2014, 15,24,PDT, 94.0,10,5.0,9.0,306,2,1088.0,5.60,9,29.1
5,2,2014, 16,24,PDT, 90.0,9,4.0,7.0,296,2,891.0,5.60,7,23.6
5,2,2014, 17,24,PDT, 90.0,9,3.0,6.0,302,2,634.0,5.60,6,23.6
5,2,2014, 18,24,PDT, 88.0,9,2.0,5.0,288,2,58.0,5.60,5,22.1
5,2,2014, 19,24,PDT, 83.0,12,2.0,4.0,292,2,33.0,5.60,4,25.1
5,2,2014, 20,24,PDT, 75.0,19,1.0,3.0,254,2,0.0,5.60,3,29.9
5,2,2014, 21,24,PDT, 67.0,24,0.0,2.0,,2,0.0,5.60,2,29.0
5,2,2014, 22,24,PDT, 64.0,27,1.0,3.0,33,2,0.0,5.60,3,29.4
5,2,2014, 23,24,PDT, 60.0,33,2.0,3.0,40,2,0.0,5.60,3,30.8
5,3,2014, 0,24,PDT, 62.0,34,2.0,3.0,41,2,0.0,5.60,3,33.3
5,3,2014, 1,24,PDT, 65.0,28,2.0,3.0,59,2,0.0,5.60,3,31.1
5,3,2014, 2,24,PDT, 66.0,27,2.0,4.0,52,2,0.0,5.60,4,31.1
5,3,2014, 3,24,PDT, 65.0,25,3.0,4.0,49,2,0.0,5.60,4,28.3
5,3,2014, 4,24,PDT, 66.0,21,2.0,4.0,47,2,0.0,5.60,4,24.9
5,3,2014, 5,24,PDT, 63.0,24,2.0,3.0,44,2,0.0,5.60,3,25.6
5,3,2014, 6,24,PDT, 63.0,22,0.0,2.0,,2 92.0,10,2.0,5.0,214,2,1146.0,5.60,5,27.6
5,3,2014, 12,24,PDT, 92.0,10,2.0,5.0,239,2,1249.0,5.60,5,27.6
5,3,2014, 13,24,PDT, 94.0,10,3.0,8.0,250,2,1269.0,5.60,8,29.1
5,3,2014, 14,24,PDT, 92.0,10,4.0,7.0,288,2,1227.0,5.60,7,27.6
5,3,2014, 15,24,PDT, 91.0,10,4.0,8.0,270,2,1093.0,5.60,8,26.9
5,3,2014, 16,24,PDT, 91.0,11,4.0,7.0,296,2,894.0,5.60,7,29.2
5,3,2014, 17,24,PDT, 90.0,11,3.0,6.0,292,2,641.0,5.60,6,28.4
5,3,2014, 18,24,PDT, 88.0,10,2.0,5.0,300,2,57.0,5.60,5,24.6
5,3,2014, 19,24,PDT, 82.0,24,2.0,4.0,291,2,32.0,5.60,4,41.6
5,3,2014, 20,24,PDT, 73.0,52,1.0,4.0,272,2,0.0,5.60,4,54.3
5,3,2014, 21,24,PDT, 68.0,71,1.0,2.0,301,2,0.0,5.60,2,58.2
5,3,2014, 22,24,PDT, 65.0,90,0.0,2.0,,2,0.0,5.60,2,62.0
5,3,2014, 23,24,PDT, 59.0,90,0.0,0.0,,2,0.0,5.60,0,56.1
5,4,2014, 0,24,PDT, 57.0,94,2.0,2.0,58,2,0.0,5.60,2,55.3
5,4,2014, 1,24,PDT, 57.0,96,0.0,1.0,,2,0.0,5.60,1,55.9
5,4,2014, 2,24,PDT, 57.0,95,0.0,0.0,,2,0.0,5.60,0,55.6
5,4,2014, 3,24,PDT, 58.0,99,0.0,0.0,,2,0.0,5.60,0,57.7
5,4,2014, 4,24,PDT, 60.0,99,0.0,0.0,,2,0.0,5.60,0,59.7
5,4,2014, 5,24,PDT, 59.0,99,0.0,0.0,,2,0.0,5.60,0,58.7
5,4,2014, 6,24,PDT, 59.0,100,0.0,0.0,,2,3.0,5.60,0,59.0
5,4,2014, 7,24,PDT, 58.0,100,0.0,0.0,,1,106.0,5.60,0,58.0
5,4,2014, 8,24,PDT, 65.0,91,0.0,0.0,,1,454.0,5.60,0,62.3
5,4,2014, 9,24,PDT, 73.0,55,1.0,2.0,211,1,744.0,5.60,2,55.9
5,4,2014, 10,24,PDT, 78.0,45,2.0,3.0,187,1,966.0,5.60,3,54.9
5,4,2014, 11,24,PDT, 84.0,32,2.0,5.0,185,2,1148.0,5.60,5,50.9
5,4,2014, 12,24,PDT, 84.0,38,3.0,5.0,207,2,1227.0,5.60,5,55.6
5,4,2014, 13,24,PDT, 81.0,32,3.0,6.0,238,2,1278.0,5.60,6,48.3
5,4,2014, 14,24,PDT, 81.0,42,3.0,6.0,302,2,1224.0,5.60,6,55.7
5,4,2014, 15,24,PDT, 77.0,49,4.0,7.0,304,2,1097.0,5.60,7,56.4
5,4,2014, 16,24,PDT, 77.0,47,3.0,6.0,274,2,856.0,5.60,6,55.2
5,4,2014, 17,24,PDT, 76.0,48,3.0,5.0,301,2,627.0,5.60,5,54.9
5,4,2014, 18,24,PDT, 77.0,37,2.0,4.0,254,2,123.0,5.60,4,48.7
5,4,2014, 19,24,PDT, 70.0,58,3.0,4.0,290,2,50.0,5.60,4,54.5
5,4,2014, 20,24,PDT, 64.0,73,2.0,4.0,266,2,0.0,5.60,4,55.2
5,4,2014, 21,24,PDT, 62.0,82,2.0,4.0,290,2,0.0,5.60,4,56.4
5,4,2014, 22,24,PDT, 60.0,89,1.0,3.0,255,2,0.0,5.60,3,56.7
5,4,2014, 23,24,PDT, 55.0,91,0.0,1.0,,2,0.0,5.60,1,52.4
5,5,2014, 0,24,PDT, 54.0,95,0.0,0.0,,2,0.0,5.60,0,52.6
5,5,2014, 1,24,PDT, 54.0,94,0.0,0.0,,2,0.0,5.60,0,52.3
5,5,2014, 2,24,PDT, 53.0,96,0.0,0.0,,2,0.0,5.60,0,51.9
5,5,2014, 3,24,PDT, 53.0,98,0.0,0.0,,2,0.0,5.60,0,52.4
5,5,2014, 4,24,PDT, 51.0,97,0.0,0.0,,2,0.0,5.60,0,50.2
5,5,2014, 5,24,PDT, 53.0,99,0.0,0.0,,2,0.0,5.60,0,52.7
5,5,2014, 6,24,PDT, 57.0,92,0.0,0.0,,2,2.0,5.60,0,54.7
5,5,2014, 7,24,PDT, 59.0,83,2.0,4.0,199,2,67.0,5.60,4,53.8
5,5,2014, 8,24,PDT, 60.0,76,3.0,6.0,154,2,330.0,5.60,6,52.4
5,5,2014, 9,24,PDT, 66.0,64,3.0,6.0,171,2,730.0,5.60,6,53.5
5,5,2014, 10,24,PDT, 68.0,60,4.0,8.0,192,2,977.0,5.60,8,53.6
5,5,2014, 11,24,PDT, 70.0,54,4.0,7.0,193,2,1134.0,5.60,7,52.6
5,5,2014, 12,24,PDT, 71.0,51,4.0,9.0,179,2,1215.0,5.60,9,51.9
5,5,2014, 13,24,PDT, 71.0,49,4.0,8.0,199,2,1233.0,5.60,8,50.9
5,5,2014, 14,24,PDT, 71.0,52,4.0,8.0,195,2,1232.0,5.60,8,52.5
5,5,2014, 15,24,PDT, 71.0,52,4.0,9.0,200,2,981.0,5.60,9,52.5
5,5,2014, 16,24,PDT, 69.0,57,4.0,8.0,192,2,969.0,5.60,8,53.1
5,5,2014, 17,24,PDT, 67.0,59,5.0,8.0,200,2,242.0,5.60,8,52.2
5,5,2014, 18,24,PDT, 64.0,67,3.0,7.0,197,2,130.0,5.60,7,52.8
5,5,2014, 19,24,PDT, 61.0,69,3.0,6.0,202,2,29.0,5.60,6,50.8
5,5,2014, 20,24,PDT, 61.0,72,2.0,4.0,162,2,0.0,5.60,4,51.9
5,5,2014, 21,24,PDT, 61.0,71,2.0,3.0,135,2,0.0,5.60,3,51.5
